xpath,endpoint_type,schema_defined_type,container,endpoint
/BORROWER/CREDIT_SCORES/CREDIT_SCORE/CREDIT_SCORE_PROVIDER/CONTACTS/CONTACT/CONTACT_POINTS/CONTACT_POINT/CONTACT_POINT_TIME_PREFERENCES/CONTACT_POINT_TIME_PREFERENCE/EXTENSION/MISMO,Container,MISMO_BASE,EXTENSION,MISMO
/BORROWER/CREDIT_SCORES/CREDIT_SCORE/CREDIT_SCORE_PROVIDER/CONTACTS/CONTACT/CONTACT_POINTS/CONTACT_POINT/CONTACT_POINT_TIME_PREFERENCES/CONTACT_POINT_TIME_PREFERENCE/EXTENSION/OTHER,Container,CONTACT_POINT_TIME_PREFERENCE_OTHER_BASE,EXTENSION,OTHER
/BORROWER/CREDIT_SCORES/CREDIT_SCORE/CREDIT_SCORE_PROVIDER/CONTACTS/CONTACT/CONTACT_POINTS/CONTACT_POINT/CONTACT_POINT_TIME_PREFERENCES/EXTENSION,Container,CONTACT_POINT_TIME_PREFERENCES_EXTENSION,CONTACT_POINT_TIME_PREFERENCES,EXTENSION
/BORROWER/CREDIT_SCORES/CREDIT_SCORE/CREDIT_SCORE_PROVIDER/CONTACTS/CONTACT/CONTACT_POINTS/CONTACT_POINT/CONTACT_POINT_TIME_PREFERENCES/EXTENSION/MISMO,Container,MISMO_BASE,EXTENSION,MISMO
/BORROWER/CREDIT_SCORES/CREDIT_SCORE/CREDIT_SCORE_PROVIDER/CONTACTS/CONTACT/CONTACT_POINTS/CONTACT_POINT/CONTACT_POINT_TIME_PREFERENCES/EXTENSION/OTHER,Container,CONTACT_POINT_TIME_PREFERENCES_OTHER_BASE,EXTENSION,OTHER
/BORROWER/CREDIT_SCORES/CREDIT_SCORE/CREDIT_SCORE_PROVIDER/CONTACTS/CONTACT/CONTACT_POINTS/CONTACT_POINT/EXTENSION,Container,CONTACT_POINT_EXTENSION,CONTACT_POINT,EXTENSION
/BORROWER/CREDIT_SCORES/CREDIT_SCORE/CREDIT_SCORE_PROVIDER/CONTACTS/CONTACT/CONTACT_POINTS/CONTACT_POINT/EXTENSION/MISMO,Container,MISMO_BASE,EXTENSION,MISMO
/BORROWER/CREDIT_SCORES/CREDIT_SCORE/CREDIT_SCORE_PROVIDER/CONTACTS/CONTACT/CONTACT_POINTS/CONTACT_POINT/EXTENSION/OTHER,Container,CONTACT_POINT_OTHER_BASE,EXTENSION,OTHER
/BORROWER/CREDIT_SCORES/CREDIT_SCORE/CREDIT_SCORE_PROVIDER/CONTACTS/CONTACT/CONTACT_POINTS/EXTENSION,Container,CONTACT_POINTS_EXTENSION,CONTACT_POINTS,EXTENSION
/BORROWER/CREDIT_SCORES/CREDIT_SCORE/CREDIT_SCORE_PROVIDER/CONTACTS/CONTACT/CONTACT_POINTS/EXTENSION/MISMO,Container,MISMO_BASE,EXTENSION,MISMO
/BORROWER/CREDIT_SCORES/CREDIT_SCORE/CREDIT_SCORE_PROVIDER/CONTACTS/CONTACT/CONTACT_POINTS/EXTENSION/OTHER,Container,CONTACT_POINTS_OTHER_BASE,EXTENSION,OTHER
/BORROWER/CREDIT_SCORES/CREDIT_SCORE/CREDIT_SCORE_PROVIDER/CONTACTS/CONTACT/IDENTIFICATION_VERIFICATION,Container,IDENTIFICATION_VERIFICATION,CONTACT,IDENTIFICATION_VERIFICATION
/BORROWER/CREDIT_SCORES/CREDIT_SCORE/CREDIT_SCORE_PROVIDER/CONTACTS/CONTACT/IDENTIFICATION_VERIFICATION/BIRTH_INFORMATION,Container,BIRTH_INFORMATION,IDENTIFICATION_VERIFICATION,BIRTH_INFORMATION
/BORROWER/CREDIT_SCORES/CREDIT_SCORE/CREDIT_SCORE_PROVIDER/CONTACTS/CONTACT/IDENTIFICATION_VERIFICATION/BIRTH_INFORMATION/BirthDate,DataPoint,MISMODate,BIRTH_INFORMATION,BirthDate
/BORROWER/CREDIT_SCORES/CREDIT_SCORE/CREDIT_SCORE_PROVIDER/CONTACTS/CONTACT/IDENTIFICATION_VERIFICATION/BIRTH_INFORMATION/CityTownVillageOfBirthName,DataPoint,MISMOString,BIRTH_INFORMATION,CityTownVillageOfBirthName
/BORROWER/CREDIT_SCORES/CREDIT_SCORE/CREDIT_SCORE_PROVIDER/CONTACTS/CONTACT/IDENTIFICATION_VERIFICATION/BIRTH_INFORMATION/CountryOfBirthName,DataPoint,MISMOString,BIRTH_INFORMATION,CountryOfBirthName
/BORROWER/CREDIT_SCORES/CREDIT_SCORE/CREDIT_SCORE_PROVIDER/CONTACTS/CONTACT/IDENTIFICATION_VERIFICATION/BIRTH_INFORMATION/MothersMaidenName,DataPoint,MISMOString,BIRTH_INFORMATION,MothersMaidenName
/BORROWER/CREDIT_SCORES/CREDIT_SCORE/CREDIT_SCORE_PROVIDER/CONTACTS/CONTACT/IDENTIFICATION_VERIFICATION/BIRTH_INFORMATION/StateProvinceOfBirthName,DataPoint,MISMOString,BIRTH_INFORMATION,StateProvinceOfBirthName
/BORROWER/CREDIT_SCORES/CREDIT_SCORE/CREDIT_SCORE_PROVIDER/CONTACTS/CONTACT/IDENTIFICATION_VERIFICATION/BIRTH_INFORMATION/EXTENSION,Container,BIRTH_INFORMATION_EXTENSION,BIRTH_INFORMATION,EXTENSION
/BORROWER/CREDIT_SCORES/CREDIT_SCORE/CREDIT_SCORE_PROVIDER/CONTACTS/CONTACT/IDENTIFICATION_VERIFICATION/BIRTH_INFORMATION/EXTENSION/MISMO,Container,MISMO_BASE,EXTENSION,MISMO
/BORROWER/CREDIT_SCORES/CREDIT_SCORE/CREDIT_SCORE_PROVIDER/CONTACTS/CONTACT/IDENTIFICATION_VERIFICATION/BIRTH_INFORMATION/EXTENSION/OTHER,Container,BIRTH_INFORMATION_OTHER_BASE,EXTENSION,OTHER
/BORROWER/CREDIT_SCORES/CREDIT_SCORE/CREDIT_SCORE_PROVIDER/CONTACTS/CONTACT/IDENTIFICATION_VERIFICATION/IDENTIFICATION_VERIFICATION_DETAIL,Container,IDENTIFICATION_VERIFICATION_DETAIL,IDENTIFICATION_VERIFICATION,IDENTIFICATION_VERIFICATION_DETAIL
/BORROWER/CREDIT_SCORES/CREDIT_SCORE/CREDIT_SCORE_PROVIDER/CONTACTS/CONTACT/IDENTIFICATION_VERIFICATION/IDENTIFICATION_VERIFICATION_DETAIL/CountryOfCitizenshipName,DataPoint,MISMOString,IDENTIFICATION_VERIFICATION_DETAIL,CountryOfCitizenshipName
/BORROWER/CREDIT_SCORES/CREDIT_SCORE/CREDIT_SCORE_PROVIDER/CONTACTS/CONTACT/IDENTIFICATION_VERIFICATION/IDENTIFICATION_VERIFICATION_DETAIL/NotaryCertificateSignerIdentificationType,Enumeration,NotaryCertificateSignerIdentificationEnum,IDENTIFICATION_VERIFICATION_DETAIL,NotaryCertificateSignerIdentificationType
/BORROWER/CREDIT_SCORES/CREDIT_SCORE/CREDIT_SCORE_PROVIDER/CONTACTS/CONTACT/IDENTIFICATION_VERIFICATION/IDENTIFICATION_VERIFICATION_DETAIL/SSNAssociationsCount,DataPoint,MISMOCount,IDENTIFICATION_VERIFICATION_DETAIL,SSNAssociationsCount
/BORROWER/CREDIT_SCORES/CREDIT_SCORE/CREDIT_SCORE_PROVIDER/CONTACTS/CONTACT/IDENTIFICATION_VERIFICATION/IDENTIFICATION_VERIFICATION_DETAIL/EXTENSION,Container,IDENTIFICATION_VERIFICATION_DETAIL_EXTENSION,IDENTIFICATION_VERIFICATION_DETAIL,EXTENSION
/BORROWER/CREDIT_SCORES/CREDIT_SCORE/CREDIT_SCORE_PROVIDER/CONTACTS/CONTACT/IDENTIFICATION_VERIFICATION/IDENTIFICATION_VERIFICATION_DETAIL/EXTENSION/MISMO,Container,MISMO_BASE,EXTENSION,MISMO
/BORROWER/CREDIT_SCORES/CREDIT_SCORE/CREDIT_SCORE_PROVIDER/CONTACTS/CONTACT/IDENTIFICATION_VERIFICATION/IDENTIFICATION_VERIFICATION_DETAIL/EXTENSION/OTHER,Container,IDENTIFICATION_VERIFICATION_DETAIL_OTHER_BASE,EXTENSION,OTHER
/BORROWER/CREDIT_SCORES/CREDIT_SCORE/CREDIT_SCORE_PROVIDER/CONTACTS/CONTACT/IDENTIFICATION_VERIFICATION/IDENTITY_DOCUMENTATIONS,Container,IDENTITY_DOCUMENTATIONS,IDENTIFICATION_VERIFICATION,IDENTITY_DOCUMENTATIONS
/BORROWER/CREDIT_SCORES/CREDIT_SCORE/CREDIT_SCORE_PROVIDER/CONTACTS/CONTACT/IDENTIFICATION_VERIFICATION/IDENTITY_DOCUMENTATIONS/IDENTITY_DOCUMENTATION,Container,IDENTITY_DOCUMENTATION,IDENTITY_DOCUMENTATIONS,IDENTITY_DOCUMENTATION
/BORROWER/CREDIT_SCORES/CREDIT_SCORE/CREDIT_SCORE_PROVIDER/CONTACTS/CONTACT/IDENTIFICATION_VERIFICATION/IDENTITY_DOCUMENTATIONS/IDENTITY_DOCUMENTATION/IdentityDocumentExpirationDate,DataPoint,MISMODate,IDENTITY_DOCUMENTATION,IdentityDocumentExpirationDate
/BORROWER/CREDIT_SCORES/CREDIT_SCORE/CREDIT_SCORE_PROVIDER/CONTACTS/CONTACT/IDENTIFICATION_VERIFICATION/IDENTITY_DOCUMENTATIONS/IDENTITY_DOCUMENTATION/IdentityDocumentIdentifier,DataPoint,MISMOIdentifier,IDENTITY_DOCUMENTATION,IdentityDocumentIdentifier
/BORROWER/CREDIT_SCORES/CREDIT_SCORE/CREDIT_SCORE_PROVIDER/CONTACTS/CONTACT/IDENTIFICATION_VERIFICATION/IDENTITY_DOCUMENTATIONS/IDENTITY_DOCUMENTATION/IdentityDocumentIssuedByCountryName,DataPoint,MISMOString,IDENTITY_DOCUMENTATION,IdentityDocumentIssuedByCountryName
/BORROWER/CREDIT_SCORES/CREDIT_SCORE/CREDIT_SCORE_PROVIDER/CONTACTS/CONTACT/IDENTIFICATION_VERIFICATION/IDENTITY_DOCUMENTATIONS/IDENTITY_DOCUMENTATION/IdentityDocumentIssuedByName,DataPoint,MISMOString,IDENTITY_DOCUMENTATION,IdentityDocumentIssuedByName
/BORROWER/CREDIT_SCORES/CREDIT_SCORE/CREDIT_SCORE_PROVIDER/CONTACTS/CONTACT/IDENTIFICATION_VERIFICATION/IDENTITY_DOCUMENTATIONS/IDENTITY_DOCUMENTATION/IdentityDocumentIssuedByStateCode,DataPoint,MISMOCode,IDENTITY_DOCUMENTATION,IdentityDocumentIssuedByStateCode
/BORROWER/CREDIT_SCORES/CREDIT_SCORE/CREDIT_SCORE_PROVIDER/CONTACTS/CONTACT/IDENTIFICATION_VERIFICATION/IDENTITY_DOCUMENTATIONS/IDENTITY_DOCUMENTATION/IdentityDocumentIssuedByStateProvinceName,DataPoint,MISMOString,IDENTITY_DOCUMENTATION,IdentityDocumentIssuedByStateProvinceName
/BORROWER/CREDIT_SCORES/CREDIT_SCORE/CREDIT_SCORE_PROVIDER/CONTACTS/CONTACT/IDENTIFICATION_VERIFICATION/IDENTITY_DOCUMENTATIONS/IDENTITY_DOCUMENTATION/IdentityDocumentIssuedByType,Enumeration,IdentityDocumentIssuedByEnum,IDENTITY_DOCUMENTATION,IdentityDocumentIssuedByType
/BORROWER/CREDIT_SCORES/CREDIT_SCORE/CREDIT_SCORE_PROVIDER/CONTACTS/CONTACT/IDENTIFICATION_VERIFICATION/IDENTITY_DOCUMENTATIONS/IDENTITY_DOCUMENTATION/IdentityDocumentIssuedByTypeOtherDescription,DataPoint,MISMOString,IDENTITY_DOCUMENTATION,IdentityDocumentIssuedByTypeOtherDescription
/BORROWER/CREDIT_SCORES/CREDIT_SCORE/CREDIT_SCORE_PROVIDER/CONTACTS/CONTACT/IDENTIFICATION_VERIFICATION/IDENTITY_DOCUMENTATIONS/IDENTITY_DOCUMENTATION/IdentityDocumentIssuedDate,DataPoint,MISMODate,IDENTITY_DOCUMENTATION,IdentityDocumentIssuedDate
/BORROWER/CREDIT_SCORES/CREDIT_SCORE/CREDIT_SCORE_PROVIDER/CONTACTS/CONTACT/IDENTIFICATION_VERIFICATION/IDENTITY_DOCUMENTATIONS/IDENTITY_DOCUMENTATION/IdentityDocumentType,Enumeration,IdentityDocumentEnum,IDENTITY_DOCUMENTATION,IdentityDocumentType
/BORROWER/CREDIT_SCORES/CREDIT_SCORE/CREDIT_SCORE_PROVIDER/CONTACTS/CONTACT/IDENTIFICATION_VERIFICATION/IDENTITY_DOCUMENTATIONS/IDENTITY_DOCUMENTATION/IdentityDocumentTypeOtherDescription,DataPoint,MISMOString,IDENTITY_DOCUMENTATION,IdentityDocumentTypeOtherDescription
/BORROWER/CREDIT_SCORES/CREDIT_SCORE/CREDIT_SCORE_PROVIDER/CONTACTS/CONTACT/IDENTIFICATION_VERIFICATION/IDENTITY_DOCUMENTATIONS/IDENTITY_DOCUMENTATION/EXTENSION,Container,IDENTITY_DOCUMENTATION_EXTENSION,IDENTITY_DOCUMENTATION,EXTENSION
/BORROWER/CREDIT_SCORES/CREDIT_SCORE/CREDIT_SCORE_PROVIDER/CONTACTS/CONTACT/IDENTIFICATION_VERIFICATION/IDENTITY_DOCUMENTATIONS/IDENTITY_DOCUMENTATION/EXTENSION/MISMO,Container,MISMO_BASE,EXTENSION,MISMO
/BORROWER/CREDIT_SCORES/CREDIT_SCORE/CREDIT_SCORE_PROVIDER/CONTACTS/CONTACT/IDENTIFICATION_VERIFICATION/IDENTITY_DOCUMENTATIONS/IDENTITY_DOCUMENTATION/EXTENSION/OTHER,Container,IDENTITY_DOCUMENTATION_OTHER_BASE,EXTENSION,OTHER
/BORROWER/CREDIT_SCORES/CREDIT_SCORE/CREDIT_SCORE_PROVIDER/CONTACTS/CONTACT/IDENTIFICATION_VERIFICATION/IDENTITY_DOCUMENTATIONS/EXTENSION,Container,IDENTITY_DOCUMENTATIONS_EXTENSION,IDENTITY_DOCUMENTATIONS,EXTENSION
/BORROWER/CREDIT_SCORES/CREDIT_SCORE/CREDIT_SCORE_PROVIDER/CONTACTS/CONTACT/IDENTIFICATION_VERIFICATION/IDENTITY_DOCUMENTATIONS/EXTENSION/MISMO,Container,MISMO_BASE,EXTENSION,MISMO
/BORROWER/CREDIT_SCORES/CREDIT_SCORE/CREDIT_SCORE_PROVIDER/CONTACTS/CONTACT/IDENTIFICATION_VERIFICATION/IDENTITY_DOCUMENTATIONS/EXTENSION/OTHER,Container,IDENTITY_DOCUMENTATIONS_OTHER_BASE,EXTENSION,OTHER
/BORROWER/CREDIT_SCORES/CREDIT_SCORE/CREDIT_SCORE_PROVIDER/CONTACTS/CONTACT/IDENTIFICATION_VERIFICATION/SHARED_SECRETS,Container,SHARED_SECRETS,IDENTIFICATION_VERIFICATION,SHARED_SECRETS
/BORROWER/CREDIT_SCORES/CREDIT_SCORE/CREDIT_SCORE_PROVIDER/CONTACTS/CONTACT/IDENTIFICATION_VERIFICATION/SHARED_SECRETS/SHARED_SECRET,Container,SHARED_SECRET,SHARED_SECRETS,SHARED_SECRET
/BORROWER/CREDIT_SCORES/CREDIT_SCORE/CREDIT_SCORE_PROVIDER/CONTACTS/CONTACT/IDENTIFICATION_VERIFICATION/SHARED_SECRETS/SHARED_SECRET/SharedSecretPromptText,DataPoint,MISMOString,SHARED_SECRET,SharedSecretPromptText
/BORROWER/CREDIT_SCORES/CREDIT_SCORE/CREDIT_SCORE_PROVIDER/CONTACTS/CONTACT/IDENTIFICATION_VERIFICATION/SHARED_SECRETS/SHARED_SECRET/SharedSecretResponseText,DataPoint,MISMOString,SHARED_SECRET,SharedSecretResponseText
/BORROWER/CREDIT_SCORES/CREDIT_SCORE/CREDIT_SCORE_PROVIDER/CONTACTS/CONTACT/IDENTIFICATION_VERIFICATION/SHARED_SECRETS/SHARED_SECRET/EXTENSION,Container,SHARED_SECRET_EXTENSION,SHARED_SECRET,EXTENSION
/BORROWER/CREDIT_SCORES/CREDIT_SCORE/CREDIT_SCORE_PROVIDER/CONTACTS/CONTACT/IDENTIFICATION_VERIFICATION/SHARED_SECRETS/SHARED_SECRET/EXTENSION/MISMO,Container,MISMO_BASE,EXTENSION,MISMO
/BORROWER/CREDIT_SCORES/CREDIT_SCORE/CREDIT_SCORE_PROVIDER/CONTACTS/CONTACT/IDENTIFICATION_VERIFICATION/SHARED_SECRETS/SHARED_SECRET/EXTENSION/OTHER,Container,SHARED_SECRET_OTHER_BASE,EXTENSION,OTHER
/BORROWER/CREDIT_SCORES/CREDIT_SCORE/CREDIT_SCORE_PROVIDER/CONTACTS/CONTACT/IDENTIFICATION_VERIFICATION/SHARED_SECRETS/EXTENSION,Container,SHARED_SECRETS_EXTENSION,SHARED_SECRETS,EXTENSION
/BORROWER/CREDIT_SCORES/CREDIT_SCORE/CREDIT_SCORE_PROVIDER/CONTACTS/CONTACT/IDENTIFICATION_VERIFICATION/SHARED_SECRETS/EXTENSION/MISMO,Container,MISMO_BASE,EXTENSION,MISMO
/BORROWER/CREDIT_SCORES/CREDIT_SCORE/CREDIT_SCORE_PROVIDER/CONTACTS/CONTACT/IDENTIFICATION_VERIFICATION/SHARED_SECRETS/EXTENSION/OTHER,Container,SHARED_SECRETS_OTHER_BASE,EXTENSION,OTHER
/BORROWER/CREDIT_SCORES/CREDIT_SCORE/CREDIT_SCORE_PROVIDER/CONTACTS/CONTACT/IDENTIFICATION_VERIFICATION/SPOUSE_INFORMATION,Container,SPOUSE_INFORMATION,IDENTIFICATION_VERIFICATION,SPOUSE_INFORMATION
/BORROWER/CREDIT_SCORES/CREDIT_SCORE/CREDIT_SCORE_PROVIDER/CONTACTS/CONTACT/IDENTIFICATION_VERIFICATION/SPOUSE_INFORMATION/NAME,Container,NAME,SPOUSE_INFORMATION,NAME
/BORROWER/CREDIT_SCORES/CREDIT_SCORE/CREDIT_SCORE_PROVIDER/CONTACTS/CONTACT/IDENTIFICATION_VERIFICATION/SPOUSE_INFORMATION/NAME/EducationalAchievementsDescription,DataPoint,MISMOString,NAME,EducationalAchievementsDescription
/BORROWER/CREDIT_SCORES/CREDIT_SCORE/CREDIT_SCORE_PROVIDER/CONTACTS/CONTACT/IDENTIFICATION_VERIFICATION/SPOUSE_INFORMATION/NAME/FirstName,DataPoint,MISMOString,NAME,FirstName
/BORROWER/CREDIT_SCORES/CREDIT_SCORE/CREDIT_SCORE_PROVIDER/CONTACTS/CONTACT/IDENTIFICATION_VERIFICATION/SPOUSE_INFORMATION/NAME/FullName,DataPoint,MISMOString,NAME,FullName
/BORROWER/CREDIT_SCORES/CREDIT_SCORE/CREDIT_SCORE_PROVIDER/CONTACTS/CONTACT/IDENTIFICATION_VERIFICATION/SPOUSE_INFORMATION/NAME/FunctionalTitleDescription,DataPoint,MISMOString,NAME,FunctionalTitleDescription
/BORROWER/CREDIT_SCORES/CREDIT_SCORE/CREDIT_SCORE_PROVIDER/CONTACTS/CONTACT/IDENTIFICATION_VERIFICATION/SPOUSE_INFORMATION/NAME/IndividualTitleDescription,DataPoint,MISMOString,NAME,IndividualTitleDescription
/BORROWER/CREDIT_SCORES/CREDIT_SCORE/CREDIT_SCORE_PROVIDER/CONTACTS/CONTACT/IDENTIFICATION_VERIFICATION/SPOUSE_INFORMATION/NAME/LastName,DataPoint,MISMOString,NAME,LastName
/BORROWER/CREDIT_SCORES/CREDIT_SCORE/CREDIT_SCORE_PROVIDER/CONTACTS/CONTACT/IDENTIFICATION_VERIFICATION/SPOUSE_INFORMATION/NAME/MiddleName,DataPoint,MISMOString,NAME,MiddleName
/BORROWER/CREDIT_SCORES/CREDIT_SCORE/CREDIT_SCORE_PROVIDER/CONTACTS/CONTACT/IDENTIFICATION_VERIFICATION/SPOUSE_INFORMATION/NAME/PrefixName,DataPoint,MISMOString,NAME,PrefixName
/BORROWER/CREDIT_SCORES/CREDIT_SCORE/CREDIT_SCORE_PROVIDER/CONTACTS/CONTACT/IDENTIFICATION_VERIFICATION/SPOUSE_INFORMATION/NAME/SuffixName,DataPoint,MISMOString,NAME,SuffixName
/BORROWER/CREDIT_SCORES/CREDIT_SCORE/CREDIT_SCORE_PROVIDER/CONTACTS/CONTACT/IDENTIFICATION_VERIFICATION/SPOUSE_INFORMATION/NAME/EXTENSION,Container,NAME_EXTENSION,NAME,EXTENSION
/BORROWER/CREDIT_SCORES/CREDIT_SCORE/CREDIT_SCORE_PROVIDER/CONTACTS/CONTACT/IDENTIFICATION_VERIFICATION/SPOUSE_INFORMATION/NAME/EXTENSION/MISMO,Container,MISMO_BASE,EXTENSION,MISMO
/BORROWER/CREDIT_SCORES/CREDIT_SCORE/CREDIT_SCORE_PROVIDER/CONTACTS/CONTACT/IDENTIFICATION_VERIFICATION/SPOUSE_INFORMATION/NAME/EXTENSION/OTHER,Container,NAME_OTHER_BASE,EXTENSION,OTHER
/BORROWER/CREDIT_SCORES/CREDIT_SCORE/CREDIT_SCORE_PROVIDER/CONTACTS/CONTACT/IDENTIFICATION_VERIFICATION/SPOUSE_INFORMATION/EXTENSION,Container,SPOUSE_INFORMATION_EXTENSION,SPOUSE_INFORMATION,EXTENSION
/BORROWER/CREDIT_SCORES/CREDIT_SCORE/CREDIT_SCORE_PROVIDER/CONTACTS/CONTACT/IDENTIFICATION_VERIFICATION/SPOUSE_INFORMATION/EXTENSION/MISMO,Container,MISMO_BASE,EXTENSION,MISMO
/BORROWER/CREDIT_SCORES/CREDIT_SCORE/CREDIT_SCORE_PROVIDER/CONTACTS/CONTACT/IDENTIFICATION_VERIFICATION/SPOUSE_INFORMATION/EXTENSION/OTHER,Container,SPOUSE_INFORMATION_OTHER_BASE,EXTENSION,OTHER
/BORROWER/CREDIT_SCORES/CREDIT_SCORE/CREDIT_SCORE_PROVIDER/CONTACTS/CONTACT/IDENTIFICATION_VERIFICATION/EXTENSION,Container,IDENTIFICATION_VERIFICATION_EXTENSION,IDENTIFICATION_VERIFICATION,EXTENSION
/BORROWER/CREDIT_SCORES/CREDIT_SCORE/CREDIT_SCORE_PROVIDER/CONTACTS/CONTACT/IDENTIFICATION_VERIFICATION/EXTENSION/MISMO,Container,MISMO_BASE,EXTENSION,MISMO
/BORROWER/CREDIT_SCORES/CREDIT_SCORE/CREDIT_SCORE_PROVIDER/CONTACTS/CONTACT/IDENTIFICATION_VERIFICATION/EXTENSION/OTHER,Container,IDENTIFICATION_VERIFICATION_OTHER_BASE,EXTENSION,OTHER
/BORROWER/CREDIT_SCORES/CREDIT_SCORE/CREDIT_SCORE_PROVIDER/CONTACTS/CONTACT/NAME,Container,NAME,CONTACT,NAME
/BORROWER/CREDIT_SCORES/CREDIT_SCORE/CREDIT_SCORE_PROVIDER/CONTACTS/CONTACT/NAME/EducationalAchievementsDescription,DataPoint,MISMOString,NAME,EducationalAchievementsDescription
/BORROWER/CREDIT_SCORES/CREDIT_SCORE/CREDIT_SCORE_PROVIDER/CONTACTS/CONTACT/NAME/FirstName,DataPoint,MISMOString,NAME,FirstName
/BORROWER/CREDIT_SCORES/CREDIT_SCORE/CREDIT_SCORE_PROVIDER/CONTACTS/CONTACT/NAME/FullName,DataPoint,MISMOString,NAME,FullName
/BORROWER/CREDIT_SCORES/CREDIT_SCORE/CREDIT_SCORE_PROVIDER/CONTACTS/CONTACT/NAME/FunctionalTitleDescription,DataPoint,MISMOString,NAME,FunctionalTitleDescription
/BORROWER/CREDIT_SCORES/CREDIT_SCORE/CREDIT_SCORE_PROVIDER/CONTACTS/CONTACT/NAME/IndividualTitleDescription,DataPoint,MISMOString,NAME,IndividualTitleDescription
/BORROWER/CREDIT_SCORES/CREDIT_SCORE/CREDIT_SCORE_PROVIDER/CONTACTS/CONTACT/NAME/LastName,DataPoint,MISMOString,NAME,LastName
/BORROWER/CREDIT_SCORES/CREDIT_SCORE/CREDIT_SCORE_PROVIDER/CONTACTS/CONTACT/NAME/MiddleName,DataPoint,MISMOString,NAME,MiddleName
/BORROWER/CREDIT_SCORES/CREDIT_SCORE/CREDIT_SCORE_PROVIDER/CONTACTS/CONTACT/NAME/PrefixName,DataPoint,MISMOString,NAME,PrefixName
/BORROWER/CREDIT_SCORES/CREDIT_SCORE/CREDIT_SCORE_PROVIDER/CONTACTS/CONTACT/NAME/SuffixName,DataPoint,MISMOString,NAME,SuffixName
/BORROWER/CREDIT_SCORES/CREDIT_SCORE/CREDIT_SCORE_PROVIDER/CONTACTS/CONTACT/NAME/EXTENSION,Container,NAME_EXTENSION,NAME,EXTENSION
/BORROWER/CREDIT_SCORES/CREDIT_SCORE/CREDIT_SCORE_PROVIDER/CONTACTS/CONTACT/NAME/EXTENSION/MISMO,Container,MISMO_BASE,EXTENSION,MISMO
/BORROWER/CREDIT_SCORES/CREDIT_SCORE/CREDIT_SCORE_PROVIDER/CONTACTS/CONTACT/NAME/EXTENSION/OTHER,Container,NAME_OTHER_BASE,EXTENSION,OTHER
/BORROWER/CREDIT_SCORES/CREDIT_SCORE/CREDIT_SCORE_PROVIDER/CONTACTS/CONTACT/EXTENSION,Container,CONTACT_EXTENSION,CONTACT,EXTENSION
/BORROWER/CREDIT_SCORES/CREDIT_SCORE/CREDIT_SCORE_PROVIDER/CONTACTS/CONTACT/EXTENSION/MISMO,Container,MISMO_BASE,EXTENSION,MISMO
/BORROWER/CREDIT_SCORES/CREDIT_SCORE/CREDIT_SCORE_PROVIDER/CONTACTS/CONTACT/EXTENSION/OTHER,Container,CONTACT_OTHER_BASE,EXTENSION,OTHER
/BORROWER/CREDIT_SCORES/CREDIT_SCORE/CREDIT_SCORE_PROVIDER/CONTACTS/EXTENSION,Container,CONTACTS_EXTENSION,CONTACTS,EXTENSION
/BORROWER/CREDIT_SCORES/CREDIT_SCORE/CREDIT_SCORE_PROVIDER/CONTACTS/EXTENSION/MISMO,Container,MISMO_BASE,EXTENSION,MISMO
/BORROWER/CREDIT_SCORES/CREDIT_SCORE/CREDIT_SCORE_PROVIDER/CONTACTS/EXTENSION/OTHER,Container,CONTACTS_OTHER_BASE,EXTENSION,OTHER
/BORROWER/CREDIT_SCORES/CREDIT_SCORE/CREDIT_SCORE_PROVIDER/CREDIT_SCORE_PROVIDER_DETAIL,Container,CREDIT_SCORE_PROVIDER_DETAIL,CREDIT_SCORE_PROVIDER,CREDIT_SCORE_PROVIDER_DETAIL
/BORROWER/CREDIT_SCORES/CREDIT_SCORE/CREDIT_SCORE_PROVIDER/CREDIT_SCORE_PROVIDER_DETAIL/CreditScoreProviderName,DataPoint,MISMOString,CREDIT_SCORE_PROVIDER_DETAIL,CreditScoreProviderName
/BORROWER/CREDIT_SCORES/CREDIT_SCORE/CREDIT_SCORE_PROVIDER/CREDIT_SCORE_PROVIDER_DETAIL/CreditScoreProviderURL,DataPoint,MISMOURL,CREDIT_SCORE_PROVIDER_DETAIL,CreditScoreProviderURL
/BORROWER/CREDIT_SCORES/CREDIT_SCORE/CREDIT_SCORE_PROVIDER/CREDIT_SCORE_PROVIDER_DETAIL/EXTENSION,Container,CREDIT_SCORE_PROVIDER_DETAIL_EXTENSION,CREDIT_SCORE_PROVIDER_DETAIL,EXTENSION
/BORROWER/CREDIT_SCORES/CREDIT_SCORE/CREDIT_SCORE_PROVIDER/CREDIT_SCORE_PROVIDER_DETAIL/EXTENSION/MISMO,Container,MISMO_BASE,EXTENSION,MISMO
/BORROWER/CREDIT_SCORES/CREDIT_SCORE/CREDIT_SCORE_PROVIDER/CREDIT_SCORE_PROVIDER_DETAIL/EXTENSION/OTHER,Container,CREDIT_SCORE_PROVIDER_DETAIL_OTHER_BASE,EXTENSION,OTHER
/BORROWER/CREDIT_SCORES/CREDIT_SCORE/CREDIT_SCORE_PROVIDER/EXTENSION,Container,CREDIT_SCORE_PROVIDER_EXTENSION,CREDIT_SCORE_PROVIDER,EXTENSION
